"loss","tfp_growth","rd_gdp","mean_markup","median_markup","pct75_markup","pct90_markup","pct95_markup","pct99_markup","std_markup","FHK_WITHIN_adj_sh_5y","mean_innov","pct90_innov","rd_leader_share","mu_end","tfp_growth_w","rd_gdp_w","mean_markup_w","median_markup_w","pct75_markup_w","pct90_markup_w","pct95_markup_w","pct99_markup_w","std_markup_w","FHK_WITHIN_adj_sh_5y_w","mean_innov_w","pct90_innov_w","rd_leader_share_w","mu_end_w","B","eta","lambda","phi","gamma","leap","calibration","tfp_growth_target","rd_gdp_target","mean_markup_target","median_markup_target","pct75_markup_target","pct90_markup_target","pct95_markup_target","pct99_markup_target","std_markup_target","FHK_WITHIN_adj_sh_5y_target","mean_innov_target","pct90_innov_target","rd_leader_share_target","mu_end_target","B_lower","eta_lower","lambda_lower","phi_lower","B_upper","eta_upper","lambda_upper","phi_upper","run","iter","algorithm"
4.74432357268472,0.205501136074293,1.74621134512388,34.3060823363957,21.1894264540796,45.0851602835394,79.1380520710258,106.665354355793,175.832512855726,37.8875692583974,95.0048078517185,1.18265053222152,0,95.7761373922185,7.43956882198379e-14,2,2,1,0,1,1,1,1,0,2,0,0,0,0,0.499999999999991,0.00499999999999988,1.01722005919396,0.0499999999999967,0.35,0,1,0.76,4.43,34.66947,27.4569,45.08251,68.3727,86.97776,135.6713,27.80417,90.77,8.34,26.66,45,0,0.1,0,1.0025,0,0.5,0.005,1.02,0.05,4918,6673,"NLOPT_GN_DIRECT"
2.37612658461178,0.434329669544686,3.28098227880289,34.6579619540291,21.3763914833835,45.3446764138031,79.508188827219,107.065768076237,176.228619595143,38.0526328110274,93.7930845325412,2.09660762006958,2.51960691090179,94.6685957024988,3.18974068950611e-14,2,2,1,0,1,1,1,1,0,2,0,0,0,0,0.734529797286999,0.00999995766228048,1.02006096631611,0.0499987298684144,0.35,0,10,0.76,4.43,34.66947,27.4569,45.08251,68.3727,86.97776,135.6713,27.80417,90.77,8.34,26.66,45,0,0.5,0.005,1.02,0,5,0.01,1.5,0.05,6667,6682,"NLOPT_GN_DIRECT"
0.599504350639397,0.760000002360006,4.4115732786991,30.3141343037527,16.8651303042478,37.8545156535104,68.3883404358924,93.2537314088624,157.075570211226,34.7366395021507,87.7915925159942,2.45206037835613,0,90.640765234279,3.78533113473881e-14,2,2,1,0,1,1,1,1,0,2,0,0,0,0,0.480268743263774,0.0233771387432566,1.04666866924532,0.0499999999784902,0.35,0,11,0.76,4.43,34.66947,27.4569,45.08251,68.3727,86.97776,135.6713,27.80417,90.77,8.34,26.66,45,0,0.1,0.01,1.02,0,0.5,0.05,1.5,0.05,6797,6832,"NLOPT_GN_DIRECT"
0.596375989700903,0.746688341342394,4.61337397266805,30.2979527654472,18.1014122320219,39.0358177755031,68.8545899343055,92.9240565583163,154.06408388115,33.579489172816,90.8377839655472,2.93521981232577,6.61750625251162,92.8403078690726,2.22044604925027e-14,2,2,1,0,1,1,1,1,0,2,0,0,0,0,0.768518518518519,0.0212757201646091,1.02888888888889,0.0474279835390947,0.35,0,12,0.76,4.43,34.66947,27.4569,45.08251,68.3727,86.97776,135.6713,27.80417,90.77,8.34,26.66,45,0,0.5,0.01,1.02,0,5,0.05,1.5,0.05,6653,6671,"NLOPT_GN_DIRECT"
3.8252139415934,0.257007225750194,2.18769930128644,29.9186382214964,18.6360082133251,39.3893667801213,68.3727010696349,91.3268299916414,147.606248717116,32.0941660011042,94.3144429753084,1.73748477655595,0,90.712458125995,5.32145065258117e-14,2,2,1,0,1,1,1,1,0,2,0,0,0,0,0.499999999999991,1.98754827994794e-05,1.02,0.168889842545855,0.35,0,13,0.76,4.43,34.66947,27.4569,45.08251,68.3727,86.97776,135.6713,27.80417,90.77,8.34,26.66,45,0,0.1,0,1.0025,0.05,0.5,0.005,1.02,0.5,6190,7217,"NLOPT_GN_DIRECT"
0.714490021809793,0.759978117102778,5.06539331141938,30.1402489954375,19.0546365156185,39.6779548690347,68.3727009405146,91.0485543025485,146.377927666463,31.7977077972588,93.4326659900973,4.02054794860446,9.06102827786467,89.7268447440782,3.27167481048366e-14,2,2,1,0,1,1,1,1,0,2,0,0,0,0,1.1397906300459,0.00434811161342579,1.01963236773017,0.119848346288676,0.35,0,14,0.76,4.43,34.66947,27.4569,45.08251,68.3727,86.97776,135.6713,27.80417,90.77,8.34,26.66,45,0,0.5,0,1.0025,0.05,5,0.005,1.02,0.5,6937,6974,"NLOPT_GN_DIRECT"
3.89387481567761,0.256810309907185,2.13062957006789,29.8444419782085,18.4117424934276,39.1537438779895,68.3725979722888,91.7151554733097,149.752948740653,32.4847163844955,94.0236959532229,1.51860166688493,0,93.6395303784162,2.22044604925029e-14,2,2,1,0,1,1,1,1,0,2,0,0,0,0,0.499998870994146,0.00500148182018324,1.01999995060599,0.0940672153635117,0.35,0,15,0.76,4.43,34.66947,27.4569,45.08251,68.3727,86.97776,135.6713,27.80417,90.77,8.34,26.66,45,0,0.1,0.005,1.0025,0.05,0.5,0.01,1.02,0.5,7225,7294,"NLOPT_GN_DIRECT"
0.69134792697564,0.75999875307815,4.9834400679371,30.102963757697,18.9488405626195,39.5432724952806,68.3641150864695,91.2100557169664,147.354712004642,31.9704811445241,93.2576521685403,3.77324828637162,8.86822431860703,91.2027676202928,5.15983099943244e-14,2,2,1,0,1,1,1,1,0,2,0,0,0,0,1.13888888888889,0.00963153482700808,1.01969933868482,0.0970164609053498,0.35,0,16,0.76,4.43,34.66947,27.4569,45.08251,68.3727,86.97776,135.6713,27.80417,90.77,8.34,26.66,45,0,0.5,0.005,1.0025,0.05,5,0.01,1.02,0.5,7177,7237,"NLOPT_GN_DIRECT"
5.05344006075926,0.259181958975452,2.08828954355277,22.1594077328204,13.4607037821699,28.9045362431721,50.6002952663674,67.9043090960254,111.077148604722,24.2072386766029,92.0896114195089,1.64093774401818,0,93.963748981307,7.41953895981328e-14,2,2,1,0,1,1,1,1,0,2,0,0,0,0,0.5,0.0100000000000001,1.02,0.0500000000000011,0.35,0,17,0.76,4.43,34.66947,27.4569,45.08251,68.3727,86.97776,135.6713,27.80417,90.77,8.34,26.66,45,0,0.1,0.01,1.0025,0.05,0.5,0.05,1.02,0.5,2994,7055,"NLOPT_GN_DIRECT"
0.656427698795044,0.759994795768493,4.84865280331695,30.0302399564461,18.6954482039519,39.268806581509,68.3726247333113,91.6705459211211,149.880066496226,32.4305683557848,92.7253653595693,3.44137352179597,8.41339777597506,93.7208529776521,2.22044604925029e-14,2,2,1,0,1,1,1,1,0,2,0,0,0,0,1.13888888888889,0.0188409061400983,1.01982838875811,0.0512688614540467,0.35,0,18,0.76,4.43,34.66947,27.4569,45.08251,68.3727,86.97776,135.6713,27.80417,90.77,8.34,26.66,45,0,0.5,0.01,1.0025,0.05,5,0.05,1.02,0.5,7123,7174,"NLOPT_GN_DIRECT"
0.644188673123719,0.758970190685004,4.74237522340129,30.5847324546773,17.4192390486684,38.4155935369911,68.370030535766,92.4186279986269,152.972769649538,33.8890967724172,88.9819293053251,2.95469605473924,0.409488627110681,83.8313629367787,4.52827263496754e-14,2,2,1,0,1,1,1,1,0,2,0,0,0,0,0.478441870171338,0.00499340472451155,1.04667489772324,0.258673320326537,0.35,0,19,0.76,4.43,34.66947,27.4569,45.08251,68.3727,86.97776,135.6713,27.80417,90.77,8.34,26.66,45,0,0.1,0,1.02,0.05,0.5,0.005,1.5,0.5,4477,7004,"NLOPT_GN_DIRECT"
0.801747885178058,0.759949860323772,5.26158035479963,29.9649140987704,19.8339512004643,40.2230885235681,68.3727010931484,90.413854647744,143.401167362274,30.7801187698376,95.6522500301512,5.13181732363805,8.59568592297082,93.7015176873994,0.0010130390206133,2,2,1,0,1,1,1,1,0,2,0,0,0,0,3.08641492887044,0.00475521271411008,1.0073646686314,0.0484652383730763,0.35,0,2,0.76,4.43,34.66947,27.4569,45.08251,68.3727,86.97776,135.6713,27.80417,90.77,8.34,26.66,45,0,0.5,0,1.0025,0,5,0.005,1.02,0.05,4862,6937,"NLOPT_GN_DIRECT"
0.681779562978309,0.759958341853828,4.80490510405979,29.5451163416164,16.9604912353335,37.289165267056,65.991013709728,89.0497031638668,146.713392388761,32.5069307752992,89.2729344729334,3.18667814089109,3.68511877080489,82.5699870244677,7.70950022450976e-14,2,2,1,0,1,1,1,1,0,2,0,0,0,0,0.505046656166027,0.00148224356043778,1.04428898033827,0.283401920438987,0.35,0,20,0.76,4.43,34.66947,27.4569,45.08251,68.3727,86.97776,135.6713,27.80417,90.77,8.34,26.66,45,0,0.5,0,1.02,0.05,5,0.005,1.5,0.5,2950,7054,"NLOPT_GN_DIRECT"
0.615694080548196,0.759982913332302,4.65242276458563,30.5328393514963,17.3326940358212,38.3366611224307,68.3724165521331,92.5313895857357,153.524536687729,34.0038473929715,88.8070639115847,2.79454835279718,0.0151044032248583,85.8092588287261,2.59058581610766e-14,2,2,1,0,1,1,1,1,0,2,0,0,0,0,0.478936137783874,0.0098708276177412,1.04666666666667,0.211968449931413,0.35,0,21,0.76,4.43,34.66947,27.4569,45.08251,68.3727,86.97776,135.6713,27.80417,90.77,8.34,26.66,45,0,0.1,0.005,1.02,0.05,0.5,0.01,1.5,0.5,6877,6955,"NLOPT_GN_DIRECT"
0.657491032774046,0.759999999999961,4.74164167409849,29.5159299644432,16.9475506811973,37.3116394451718,65.9583815967207,89.0088442704898,146.890487256012,32.5433120915934,89.2431666966395,3.06874706769164,3.54420191533467,84.1179253220067,7.77338091412869e-14,2,2,1,0,1,1,1,1,0,2,0,0,0,0,0.511997449539008,0.00506175662033277,1.04367553529172,0.250006209533898,0.35,0,22,0.76,4.43,34.66947,27.4569,45.08251,68.3727,86.97776,135.6713,27.80417,90.77,8.34,26.66,45,0,0.5,0.005,1.02,0.05,5,0.01,1.5,0.5,5187,6970,"NLOPT_GN_DIRECT"
0.579376748025697,0.759988713931392,4.44610792988136,30.3614029745943,16.9853929485928,37.9762692379802,68.3727191274557,93.0461519362793,156.118323175433,34.5337417891978,88.0468750000038,2.49098677337017,0,90.0585918122838,2.22044604925025e-14,2,2,1,0,1,1,1,1,0,2,0,0,0,0,0.479799701817009,0.0213245684845543,1.04666666666667,0.0785431026209871,0.35,0,23,0.76,4.43,34.66947,27.4569,45.08251,68.3727,86.97776,135.6713,27.80417,90.77,8.34,26.66,45,0,0.1,0.01,1.02,0.05,0.5,0.05,1.5,0.5,6901,6952,"NLOPT_GN_DIRECT"
0.653263796956903,0.760000000001027,4.6147695187762,28.772793526436,16.3740235925351,36.1409376531387,64.3808182916909,87.0104288517261,144.011832918408,31.9104502704234,88.7358016726967,2.90361104207513,1.5123461968455,85.5892237012265,5.66743599487351e-14,2,2,1,0,1,1,1,1,0,2,0,0,0,0,0.500035058846442,0.0100027350294506,1.04474867310824,0.216674573379268,0.35,0,24,0.76,4.43,34.66947,27.4569,45.08251,68.3727,86.97776,135.6713,27.80417,90.77,8.34,26.66,45,0,0.5,0.01,1.02,0.05,5,0.05,1.5,0.5,2688,6924,"NLOPT_GN_DIRECT"
10.2473181484667,0.245095767404813,1.65428476735913,7.36158725146991,3.98668065285459,9.18970069845173,16.1346982778675,21.4804899439969,34.3722065400286,7.75808472527577,85.6682873426309,2.9299264344642,0,78.7152209949072,5.64199855356839e-14,2,2,1,0,1,1,1,1,0,2,0,0,0,0,0.499999999999997,1.09423306738363e-16,1.02,0.500000000000004,0.35,0,25,0.76,4.43,34.66947,27.4569,45.08251,68.3727,86.97776,135.6713,27.80417,90.77,8.34,26.66,45,0,0.1,0,1.0025,0.5,0.5,0.005,1.02,1,4450,8078,"NLOPT_GN_DIRECT"
7.88217904099958,0.759997313502025,2.55058279184463,6.49701964753264,3.49065041081527,7.99387058828465,14.1129428883541,18.8053289882137,30.0371197401374,6.81645679035006,83.8086827473779,6.06658060313154,25.99297441041,74.123766502322,4.77225967957049e-14,2,2,1,0,1,1,1,1,0,2,0,0,0,0,1.33700809058139,9.58261141437749e-09,1.0199999993902,0.50000005226879,0.35,0,26,0.76,4.43,34.66947,27.4569,45.08251,68.3727,86.97776,135.6713,27.80417,90.77,8.34,26.66,45,0,0.5,0,1.0025,0.5,5,0.005,1.02,1,8135,8148,"NLOPT_GN_DIRECT"
10.7723613028304,0.242035848242872,1.53152642201904,6.53712173260921,3.48553853556737,8.03844649474295,14.2614954251769,19.0333473265065,30.5397993321453,6.91870485017571,84.4927725389144,2.84511164322608,0,78.99693730019,3.4784775538748e-14,2,2,1,0,1,1,1,1,0,2,0,0,0,0,0.499999999999978,0.00500000000000098,1.02,0.500000000000004,0.35,0,27,0.76,4.43,34.66947,27.4569,45.08251,68.3727,86.97776,135.6713,27.80417,90.77,8.34,26.66,45,0,0.1,0.005,1.0025,0.5,0.5,0.01,1.02,1,4307,8056,"NLOPT_GN_DIRECT"
8.04581416984844,0.76374738178111,2.47083204588995,6.29048313523397,3.35777340654122,7.74599964406646,13.6603230702428,18.212485574382,29.050314420289,6.61158051746823,83.5674624630867,5.97170834814076,25.4591474393436,74.3721302203604,3.99876015088573e-14,2,2,1,0,1,1,1,1,0,2,0,0,0,0,1.35185216546496,0.00500008467543958,1.01999970363596,0.500000000000001,0.35,0,28,0.76,4.43,34.66947,27.4569,45.08251,68.3727,86.97776,135.6713,27.80417,90.77,8.34,26.66,45,0,0.5,0.005,1.0025,0.5,5,0.01,1.02,1,4811,8087,"NLOPT_GN_DIRECT"
11.2393393595561,0.23896961158747,1.419214262419,5.85073788540471,3.0422164500449,7.17993983828489,12.6368838874184,16.9611144608935,27.2488348664949,6.22379834491101,83.4968939994748,2.77950216277112,0,79.1433297570814,4.01133884424568e-14,2,2,1,0,1,1,1,1,0,2,0,0,0,0,0.499999999999997,0.0100000000000002,1.02,0.500000000000004,0.35,0,29,0.76,4.43,34.66947,27.4569,45.08251,68.3727,86.97776,135.6713,27.80417,90.77,8.34,26.66,45,0,0.1,0.01,1.0025,0.5,0.5,0.05,1.02,1,5256,8011,"NLOPT_GN_DIRECT"
3.93030514410412,0.256559907051446,2.1077524535616,29.7992201390521,18.2251654198239,38.968351225523,68.4104705573853,92.1006302667853,151.779998283897,32.858278476567,93.6330569341259,1.44116503646602,0,94.9257994937418,2.22044604925029e-14,2,2,1,0,1,1,1,1,0,2,0,0,0,0,0.499992096959023,0.00740739329483423,1.01999995060599,0.049382574923651,0.35,0,3,0.76,4.43,34.66947,27.4569,45.08251,68.3727,86.97776,135.6713,27.80417,90.77,8.34,26.66,45,0,0.1,0.005,1.0025,0,0.5,0.01,1.02,0.05,6637,6654,"NLOPT_GN_DIRECT"
8.18960813801798,0.760003924062258,2.38856156481779,6.0966673641262,3.23070015416518,7.50442552384034,13.2045747151178,17.6034262748842,28.2218982727712,6.41988442486391,83.3443051201672,5.85854974938084,25.3730180295447,74.6260751373737,5.30122583440248e-14,2,2,1,0,1,1,1,1,0,2,0,0,0,0,1.35451912818189,0.0100000000000009,1.02,0.500000000000011,0.35,0,30,0.76,4.43,34.66947,27.4569,45.08251,68.3727,86.97776,135.6713,27.80417,90.77,8.34,26.66,45,0,0.5,0.01,1.0025,0.5,5,0.05,1.02,1,6982,8082,"NLOPT_GN_DIRECT"
0.731797483757338,0.759999951433299,4.45282455670574,31.9350438058124,15.2237938946798,36.6952728325302,68.371701720469,93.6788374839334,162.078109065535,794.408798461127,82.8399095250061,2.23330859233321,0,72.9720499529681,6.75552568944916e-14,2,2,1,0,1,1,1,1,0,2,0,0,0,0,0.227835271510225,0.000781724756689366,1.09999762449322,0.637893958286016,0.35,0,31,0.76,4.43,34.66947,27.4569,45.08251,68.3727,86.97776,135.6713,27.80417,90.77,8.34,26.66,45,0,0.1,0,1.02,0.5,0.5,0.005,1.5,1,3836,6856,"NLOPT_GN_DIRECT"
3.21109779377466,1.74777938008344,6.68882397148402,29.2953540642408,14.2198350777679,34.1024279798803,62.8208590976347,85.7309369118359,147.64861198026,185.892991732117,82.3744191192742,4.12151003037745,15.0811693488947,70.3421926804259,1.0263791547789e-13,2,2,1,0,1,1,1,1,0,2,0,0,0,0,0.500000000645294,0.00127572029103882,1.09111201878983,0.561728399578785,0.35,0,32,0.76,4.43,34.66947,27.4569,45.08251,68.3727,86.97776,135.6713,27.80417,90.77,8.34,26.66,45,0,0.5,0,1.02,0.5,5,0.005,1.5,1,1817,6978,"NLOPT_GN_DIRECT"
0.757826486171571,0.760019574434145,4.36114559286109,31.838673056808,15.1096158826958,36.6554085738041,68.3759736761064,93.685534573985,161.995404095728,777.226827381743,82.7886215766382,2.11365197775247,0,75.6080501349769,6.09625297536763e-14,2,2,1,0,1,1,1,1,0,2,0,0,0,0,0.226806271725087,0.00508035612050451,1.09999052151318,0.560712236952609,0.35,0,33,0.76,4.43,34.66947,27.4569,45.08251,68.3727,86.97776,135.6713,27.80417,90.77,8.34,26.66,45,0,0.1,0.005,1.02,0.5,0.5,0.01,1.5,1,4127,6906,"NLOPT_GN_DIRECT"
2.96292075275668,1.50324738330121,6.15828314985308,27.1964276078809,13.4827527292031,32.1457355737203,58.1857836990234,80.4136903534228,135.805452285346,37.8331982874084,82.977146386661,3.94393514571256,12.5612576348342,73.1971052650238,6.54931161722101e-14,2,2,1,0,1,1,1,1,0,2,0,0,0,0,0.50003809878522,0.00537039863064937,1.07992672758891,0.500000000596707,0.35,0,34,0.76,4.43,34.66947,27.4569,45.08251,68.3727,86.97776,135.6713,27.80417,90.77,8.34,26.66,45,0,0.5,0.005,1.02,0.5,5,0.01,1.5,1,2338,7037,"NLOPT_GN_DIRECT"
0.894648469697201,0.761745231257138,4.23102371357431,32.4372937355008,14.786461660266,36.3659084144844,68.3825852791822,96.489166146925,167.532355946205,3898.2486485646,81.9768716430991,1.89755618956505,0,77.6648809260154,2.22044604925023e-14,2,2,1,0,1,1,1,1,0,2,0,0,0,0,0.206172839506173,0.0100274348422497,1.10987654320988,0.503772290809328,0.35,0,35,0.76,4.43,34.66947,27.4569,45.08251,68.3727,86.97776,135.6713,27.80417,90.77,8.34,26.66,45,0,0.1,0.01,1.02,0.5,0.5,0.05,1.5,1,6839,6848,"NLOPT_GN_DIRECT"
3.11268448256585,1.61762272085828,6.22616853096992,27.4363642370627,13.3624832814326,32.1812952747187,59.0512552643259,80.87965379704,138.072731291804,63.6167571984941,82.4451282887374,3.89578201527157,13.3335652884997,73.3638983008703,6.21782918962861e-14,2,2,1,0,1,1,1,1,0,2,0,0,0,0,0.500000000645294,0.0100000000707433,1.08518518525402,0.500000000788496,0.35,0,36,0.76,4.43,34.66947,27.4569,45.08251,68.3727,86.97776,135.6713,27.80417,90.77,8.34,26.66,45,0,0.5,0.01,1.02,0.5,5,0.05,1.5,1,2272,6888,"NLOPT_GN_DIRECT"
0.774116172436312,0.759999994888938,5.16676048649419,29.9741563295713,19.6177952247454,40.0214978821698,68.3665927540051,90.7051980819993,144.958651528933,31.1400145343823,95.1669079951494,4.56752712717777,8.62320885081832,94.1829589304016,7.93049562946943e-06,2,2,1,0,1,1,1,1,0,2,0,0,0,0,2.44125594374484,0.00993251367508375,1.00930570373757,0.0485469694660378,0.35,0,4,0.76,4.43,34.66947,27.4569,45.08251,68.3727,86.97776,135.6713,27.80417,90.77,8.34,26.66,45,0,0.5,0.005,1.0025,0,5,0.01,1.02,0.05,3692,6995,"NLOPT_GN_DIRECT"
3.97347313745344,0.256443764359893,2.10901334738507,29.566551051641,17.6136373754104,38.3743152246633,68.3727010694283,93.0040882998163,156.727014013883,33.8313251538775,92.6699870073606,1.43978307510678,0,95.4957896733752,1.24716986514025e-13,2,2,1,0,1,1,1,1,0,2,0,0,0,0,0.49999999998088,0.010002734706255,1.01999999999916,2.88912567420262e-06,0.35,0,5,0.76,4.43,34.66947,27.4569,45.08251,68.3727,86.97776,135.6713,27.80417,90.77,8.34,26.66,45,0,0.1,0.01,1.0025,0,0.5,0.05,1.02,0.05,6879,6887,"NLOPT_GN_DIRECT"
0.66514848414825,0.759999454004356,4.82437997355551,29.9594838634104,18.5993264009344,39.1433891440685,68.3715141838343,92.0111649016875,151.61904246345,32.6968072397343,92.6324495441623,3.40745629294317,7.84203998678258,95.1496555955718,1.37855040268124e-13,2,2,1,0,1,1,1,1,0,2,0,0,0,0,1.24999937471031,0.0234634700747599,1.01819452711625,0.0230452674897218,0.35,0,6,0.76,4.43,34.66947,27.4569,45.08251,68.3727,86.97776,135.6713,27.80417,90.77,8.34,26.66,45,0,0.5,0.01,1.0025,0,5,0.05,1.02,0.05,6100,6930,"NLOPT_GN_DIRECT"
5.16712797883216,0.177741919259722,1.49801393835511,34.6688288605467,20.445730093237,44.6261137040991,79.5762975680071,108.020978619365,180.865984356768,39.2726029735137,92.6983518589505,0.851497593820221,0,94.8189516539574,3.01452144411111e-14,2,2,1,0,1,1,1,1,0,2,0,0,0,0,0.269485982451486,0.00499998588742683,1.02872360243188,0.0499998588742683,0.35,0,7,0.76,4.43,34.66947,27.4569,45.08251,68.3727,86.97776,135.6713,27.80417,90.77,8.34,26.66,45,0,0.1,0,1.02,0,0.5,0.005,1.5,0.05,6339,6344,"NLOPT_GN_DIRECT"
5.03385715923887,0.493898239967527,3.65854077385025,65.7933447722333,40.5422507511747,86.4075431267703,152.968231906962,207.040221067773,341.67270163804,73.2353823872606,95.9557707364624,1.84248823753069,2.00350361783825,94.9449430744156,2.22044604925031e-14,2,2,1,0,1,1,1,1,0,2,0,0,0,0,0.833333333333002,0.005,1.02,0.0499999999999999,0.35,0,8,0.76,4.43,34.66947,27.4569,45.08251,68.3727,86.97776,135.6713,27.80417,90.77,8.34,26.66,45,0,0.5,0,1.02,0,5,0.005,1.5,0.05,3833,6607,"NLOPT_GN_DIRECT"
2.85571738895916,0.380644337046387,2.87352198538736,34.6694859037143,20.5736411084773,44.6660826788211,79.2975300831487,107.520006757429,179.372141113242,38.9787535676759,92.00551030912,1.64930254675277,0,93.8853974997015,2.22044604925027e-14,2,2,1,0,1,1,1,1,0,2,0,0,0,0,0.45424816626051,0.00999999998064119,1.02932515409633,0.0499999998064119,0.35,0,9,0.76,4.43,34.66947,27.4569,45.08251,68.3727,86.97776,135.6713,27.80417,90.77,8.34,26.66,45,0,0.1,0.005,1.02,0,0.5,0.01,1.5,0.05,6593,6624,"NLOPT_GN_DIRECT"
